"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2020",12.3,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2020",7.6,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Total","2020",8,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2020",10.8,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2020",7.6,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Employment definition: Excluding own-use production workers | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Total","2016",10.1,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2016",14.5,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2016",9.5,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Total","2016",10.3,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2016",15.7,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2016",9.6,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Total","2016",9.9,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2016",13.3,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2016",9.4,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Total","2015",10.4,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2015",14.4,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2015",9.9,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Total","2015",10.8,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2015",16.4,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2015",10.1,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Total","2015",9.9,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2015",12.4,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"France","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2015",9.6,,,"Type of difficulties: Activity limitations | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: No minimum duration","Population coverage: Excluding both institutional population and armed forces and/or conscripts"
